Folder,Vertices Count,Faces Count
4d24f5e0f3f394c030e91498c0369393,9805,30376
4d2daaa14ab2f051bbfdd95a15649dec,22989,50348
4d39e6f28ce8970530515cb6d98a6c44,23981,74924
4d52395f788af7e5a413908c0e169330,26572,44434
4d8045997209a8cb1bb46d2556ba67d,12729,35539
4d8a4808e9bf605b11647ffa4306609,35498,128090
4dad98955a47e81a8b3877a62f2cbe1d,20929,39665
4db6c644912bfbb3e0445fc6d980dd5c,18265,59303
4dbf4e0654d0c234e811106a82796d20,23391,66520
4dc19314aab40eb83a93df79ef2b80ef,11174,20434
4dca2e572dc278d563f2c3a55558a78f,13947,51974
4dca3760ae9748b6b0aa56928723eca5,53374,140475
4dd97a6805c2797d18d95feceda870ca,14333,49746
4de61edaa8e41c3a53c5346b68828e77,8835,31776
4de80d6104368f4be194052f3f12cb2e,25231,88339
4e009085e3905f2159139efcde1fedcb,47081,166839
4e201189ae860008bc1bdcb65bf3d926,23662,89652
4e2ca20091449636599389919f6522e6,51485,177931
4e384de22a760ef72e877e82c90c24d,37339,131059
4e42e2b6986a3d86a20249b45c17a5c9,21838,76432
4e488242b665d85f40bc3b36a331b786,24684,52484
4e6131bad4ae8b6c91af0bf49336b8c6,26173,102306
4e7d91a6e2300d88a3049d0dcf503cdf,33908,109462
4e9a489d830e285b59139efcde1fedcb,54013,162726
4eb276926f620fa831354a729b0d6b5c,53686,198040
4eb5ec5502561124875fb780d36841f,39812,113813
4eb5fe734f4eee71c6fc5b6f6b2a70c,26238,101494
4eb9dbe42616e407b112e5ac235c21b7,7798,13496
4ebf1a8cbbd4a05228044fe9244db50a,18810,73106
4eeac6360031021b8141ca5f94f1242d,83680,281091
4ef6af15bcc78650bedced414fad522f,18667,34777
4f0147c8a158087a4c19dab9f2c7c52d,12365,22217
4f17af1ca7ae689d409b2c4484d833cc,19770,55398
4f2ef861d32a6f0b45594023db7cd10b,23382,39711
4f31142fb24b4814ff1370452e3a0154,19249,74426
4f54d7acc33111a56afa0fe12a1de326,40243,153680
4f9db143aa853e69b207e9cc82f7c858,11155,20609
4fa9b14789c8af5e3781057335c8a2e8,84800,346076
4fc276424133528cf04f0bf74eec9639,41335,162120
4fcf76fa7f07a0008bb11dbc05ffaa74,58623,224713
4fd5c18c1536d65be129fc90649e41d3,22399,39786
4fd6fe1f81a83dcee6513d84422cefc4,60565,229440
4fea9b67188b830f6a2345809e2bb169,74559,298660
4ff291758d03aab8d935b10ea652d50e,61618,241494
501ac8493044eff04d44f5db04bf14b8,20565,77116
5042d8f781a58c4c9be457a8c6fa099b,46203,162488
504793ed2da6cf7eba3e2415e22cd45c,26175,93996
504e8dbdccd8beea7e488037e176d2f0,25833,77270
5057c9dbf72e0352728fa2df514c65d4,24191,88792
505ab718b8083f02ff1370452e3a0154,43108,123232
50840e502ec2a45aafe1d4530f4c6e24,52665,186024
5089b134ef31941edacf4de272c1e30,15269,51644
508b9f9da70d70dc809a9c98ca4d300a,7042,20705
50af70a51a2db34d777b3c68b2536729,28032,69007
50ba203c086c496df43db49cede9f847,14200,37158
50e3333f66829c8fbe40bb45ea25a041,39343,69740
50e986077b994d6aa848f24544821b25,53451,185497
50f4fff3a26ea3518b3ab49d2e0e41ab,8610,16854
51048ab1eeca5e8dee79ed7216eaef91,12051,39286
51062ec9b0dadf971c65421fe734e7bc,50013,140677
510df40932e79779a324deea8acbeebe,90287,356428
511962626501e4abf500cc506a763c18,97258,384118
5130947e5f18e73a8321b7d65a99d2a,26063,99956
5135ad38043cfe64eb766e5a46fceab,17921,72168
513e2ad82336f56bc0e3666c7d0ec7d0,44638,128489
515492715a04d8756a2345809e2bb169,79157,254847
517dd2b0fc2aa4ea8f01fef4e6f571a0,58269,227464
51ae6558e6914920253c03b7df20edd5,22947,71258
51b8011a2eaaed85cde8c99e4b182f9,69415,230692
51c957fc4a2690ea7af49dac67ce8f,89994,359060
51d9af66315d76f9e6b335b85df4d203,24510,56204
51e74bc165f2cb21e2a6bd02594b7cd0,30366,109842
51eb6c713070607db9cc180a886c1254,53384,207418
51f4aebb148459a45fae7711b4095f8,15966,29785
523673c5b3c12ffcf2c89d2df097ef4,9986,17821
525c1f2526cf22be5909c35c7b6459c6,15604,56470
527d52b26bc5b397d8f9dd7647048a0c,25823,101918
528c01214da6d4bca7fd25564c2e888e,20450,78251
528fffd59eee9bc5851f021b9ed69c58,31611,127984
52a1d23a09e38c4d50577cf04f3bf74a,28058,107761
52a988b361f6cefd685753e73124c6e8,45347,183452
52abca690cceb7c634a65e2e5c663c7e,13160,24529
52c0adae9be5dba12e877e82c90c24d,13078,39292
52c589e86fd500cd4a42886683bb52d2,21071,76219
52cff656189850a2546b7395fb17f97e,15459,26248
52ee842db08cd881979ef391885ee5d2,15580,44401
52f2a2472411fe2e6b418c7d9fedcaa9,25985,66326
52f592a68c828a1e190cf42afcf85660,35692,116757
52ff21d1ba10add4bda72093f9b5aa73,10770,29628
530234273d5e31a57c7baeeaa3dedfc,9137,19852
53125271f866288dc8b3f3d7aa7cc0c7,29206,113864
5316fab78a6732f0428df271ebc70bc0,46483,138413
532070461b869aa7468dbcd58a793b1,17001,51176
53328de5c7e18b752350d856e276adb8,24326,86960
5343e944a7753108aa69dfdc5532bb13,16606,29253
53502c15c30d06496e4e9b7d32a4f90d,41838,152891
53507d1d09b3c2671cd97374110efb0a,25352,97876
5351646fca246bc989c6f1079da7a8d4,65076,138693
5357fd81d212951a1c64dffb0265c4d6,60818,226000
535f244d5b6043e8cbc76a30015552a,33474,67617
536477e0842580e0c3c4805a61e06841,17415,70320
536b6629c4f60d07e78002a96f52ef26,22065,52713
53895830484cd75d9a68e1b6bb3d1631,43320,153479
5389c96e84e9e0582b1e8dc2f1faa8cb,50541,110885
53a031dd120e81dc3aa562f24645e326,14169,48460
53a604e4037c650beedcafe524c3dc4c,68040,221094
53b6f9eb4337276473f10e6caaeca56,12323,43814
53c118280e60df0bd2350421a9405ba,35595,119504
53d9995a0b94fd37428df271ebc70bc0,37388,129478
53e7ed598e9c3a09405f29f7fa3f25df,11392,16524
5410d4faab53ce49e9d8921ebe6d5b8e,106895,452280
543a6562ae746ed45daf03c341f7f599,50438,131997
54473bc01457b7291b3636ad9ef344ff,27159,61163
54514b3e6ea7ad944361eef216dfeaa6,76454,309018
545abd37dd50dad953536e7c905b301,32576,87850
5494ca610eb9fad59bd53ddfa65bb6b1,26918,64102
54b10fd57a55e249ad07230f53fe98be,40523,123147
54b89bb4ed5aa492e23d60a1b706b44f,23133,68961
54d525937d9c6921afe717997470b28d,54327,209114
54dfce0866b65c4778254b98f5b75eb,52348,199315
5503658520e08b519b58a6529594c9d,35082,136008
550d6c4149699f4f93de227e8a339990,41875,143896
55181c34dadb4f032db09455d18fca0,22254,86254
552233e882a65b6431f5c3d8b8dbfe3,34469,126747
5523a6798194043146810e868f84ab51,25076,42313
554a04784b2f0eccbc513bbf92336c2a,66690,196470
554bfeff3c44a3d6425b2c354eccabaf,53522,188380
555303045808ca7530e7b962d97a840e,14917,51506
555a48617127033c25ad20bb66839d61,13191,46178
556ec1ccfcb79f08a7fd25564c2e888e,14607,51233
557315ec87e7ab9d3189f4fd2261a1d0,10479,24418
557413032afecbd4c627f7f719e1032,60939,145090
55785c5e30e293e03146b856dc99bd62,31272,119534
558404e6c17c58997302a5e36ce363de,19826,80684
55c545ac0d94ea16becf71e2e014ff6f,17561,53544
55e0897c0ac089a6da5cb3be8feeaadc,17741,45648
560cef57d7fc0969b1bb46d2556ba67d,30634,103616
5621ebf65ffd38468772afa45900d07f,9426,30516
56332360ecedaf4fb095dfb45b5ad0ce,13569,49966
56478692749392a19dfd5136ef0f2af,42455,167570
5662d48de15dcacee1c2519ec6f06d41,57954,178249
5686e48a700bf4c989439bf55b857b9,55366,209076
5695a98b66b2b9a9c81ddeca50aa3117,103776,353169
56a3f3d118f350a516abce8cb03e7794,21536,53170
56b6c950f4c5de80ce27281f3b76d1f5,33410,118474
56c056544a2fba1614d5081e13f5a1db,24589,56834
56cca58a4f37323bd0889537a7d54003,22610,74816
56d463162ff5352cbd835ce3c63f4d10,13225,46790
56d5921f58898cbc56e8a11c9bc9a7f,11420,50290
56dafc275ef1367d307cb03f4c762959,21190,71361
56dc27e4374cf87132eaaf3b7c9989f6,21149,72828
56e0fef0632aed0f1d27be7764701cfe,40739,160326
570a9903fc7fa557d0a4f72b67c7f064,15262,48776
5721c147ce05684d613dc416ee51531e,71233,254800
572edac8bce600c56f2b832ee4c8c232,30138,96318
575266906372ef117cc922af3684d251,18511,41122
575ac5c53ab9fe21a26fdd1a1e470de9,43623,103288
5768ae99da7499feadca4990256df2c6,40992,109667
5785192c95cdd67b704715417c0f83c1,67222,188961
579bc3731a8a25f7c639b4cb04d4d746,32594,71996
57a2d812153fa225c740046119b36696,55956,196694
57aa7560dcfecea81edf5a868fdffb8d,25842,78880
57ad55aefd13445c94a5ecac47d28f09,17301,44729
57ce5193c3ecd067c05c2f3d0d461abf,15461,58960
57e16ac1b026db4e350d065ac10959e0,25635,41224
57e91b50c5420cbb4628d74a95bb7fe,12687,41972
57f592c3ec49318661c6c61410fc904b,13528,34065
5801f9eb726b56448b9c28e7b121fdbc,38577,131118
5822af4cda46d8c2f952aa5aa5267659,48928,179302
5823e5205bc7eb46cebc874b6631de1,99614,359748
584a78bbf7932674d4fdf31cc2d78fd0,70184,249796
58569e7feac27d3e5da8146fec888d45,35131,61762
586da8cf648767222a9eb0f146e94477,11759,23337
5876e90c8f0b15e112ed57dd1bc82aa3,25925,78486
58773b5aebc3361793680c5a9a367b4a,27745,93636
5881807902ace2dc7d26edf2a8ffb68,14709,50278
588c2d2567fd900aefe5f291bc2f5fd0,16965,56923
58a0216bf4c8c91d3d2b2fcaf6a55d04,15980,62246
58a500adc776ffd5a9655fa3e976d18a,12855,35654
58d9741ad324623e9872e22d6b8eb647,30262,95898
58da19fef63348a56b6ef877dc525506,14006,50446
58dfa36440ada6cf2a9eb0f146e94477,18582,55273
58f2baf01b8a3baf24da76692f3228e0,44313,163070
58f447ce8de6b9794c40f34de8f3bdb8,31311,108619
596bbe4864580ded5833b7f8c91b5b48,11743,21757
597c9eee5a5ba96b313436e774fa02eb,20399,77161
598f0aea814b1d0f8db98a39370e7faf,20315,53770
599aede2de805313a87928f1d77303e,23848,55960
59a8ea75a9c70f51a0e1f1086c88ba71,16115,66094
59c39dc0b47f338c25a535f4350429ed,29309,51288
59c662d403a108d47074a72a1ea2aef2,33989,102865
59e01fab310fa8c49c9f1f5abaab90a7,8311,31182
59ed9bf99fd1262fd77312c90516c805,17602,72962
5a2d4ea15ef5c18abab6b34711b43bed,21843,74648
5a56285761f2d6cf261c731730128248,49818,173532
5a5b0e1cbb38bdb12d08a76380360b3b,11308,43934
5a5f53455c2b400579206bf213559607,56675,169504
5a728c7371f8fa3f1e0401312b984eca,48570,190617
5a841a8269d3560d756e18912340de0e,80730,328498
5a91741d3a0ca58cf200a72c9245aee7,42952,155201
5a9a67bb92fbfca3b1bb46d2556ba67d,40999,111617
5a9cb2d24a3591aa27fda8a7465c0e0b,39558,118278
5aac7e6813771b2f22cd6c209adfc63b,56643,214286
5ac9d85db6c0d396249cfd7cdcfe814e,18523,54948
5ad0fd6e9fd786937aa522cf442e862e,58298,140780
5ad4cc3f8e191c61d31d4c555d4c5a0,57535,199496
5ad82d706e57607ce4b68d3b17c43658,22200,41034
5ad845ccc1a5795ecc19d582c2bc11b6,117404,447622
5b0710d5e9467e847d80f0c0ccad8837,60987,221117
5b1c430ced749ac3897e805df74453bf,43674,63515
5b1f078a81df862ec2c2c81e2232aa95,48484,175043
5b423f02b76df0ec1472a7f3e4685aa,49592,198158
5b4243556369155858c383066ceeaaec,13767,28500
5b74aff38b82c58f453226473c9b5a05,12243,48550
5b7985f5dd37dec2c2509a0026f2a07d,22857,81459
5b925881cf8678cabda733a39f84326d,14146,48081
5bab0881b7a18b12733269057ed164db,30712,106057
5bb0076c269d5cb1ad19b94b8069bb8b,28659,113604
5bb7b111a3835592531e940de4b7770d,17856,66767
5bb83a60fb8d5f45a1089359fc10d7fb,17583,37479
5be0fa6b0bb7a281a170b3adf3b6f220,59672,195999
5be79b1758410803be40bb45ea25a041,40931,72145
5c04452276a26b80d97e5ba4dc9a93c3,33242,69088
5c29bf38845b4ecbea0f3fb9c87b9c6a,13546,22576
5c3fe4057ef12b6886ac29addefc0f11,18889,75034
5c4bb9e23c6cd8511371f3c322b54f2c,19516,75232
5c542cd5371a631d6436916a86a90ed7,21712,88334
5c5908b7a19d8df7402ac33e676077b1,24208,64263
5c8f71dcfe980f714f3a54559bf4cbcb,12071,42343
5c960f83d0eab69cc9463ecce7643e8e,34416,114843
5c997a7c241190937cbd61b2affd051d,45976,171872
5caad0d7bc6524531e51722eeef6dfef,11555,35104
5cad9a0e7e69c6dfc427f8508e3d634b,22698,85630
5ce9ef613933a245538f2c6e5c51cc7e,11793,35041
5cf1f82c6fd31a73e0445fc6d980dd5c,59874,141429
5d0e79c02907bb8f5cde8c99e4b182f9,73035,277364
5d2e0f8fa5d5bc1496bb71fec38e082d,17855,61342
5d2e6410d4fb760befdff89bf9a96890,37121,113204
5d353140bc7569a48772afa45900d07f,12321,44166
5d381fb0fcb9ec3f3c2fa80e345b3e7,13090,42914
5d385a0a87d0df4a51a95aaa6caba1d3,22494,106619
5d6160c6e87be84631d01cb0ca6cb2e2,19959,77322
5d62b276cf9582e2473f10e6caaeca56,48609,203376
5d756a52f6f361abf500cc506a763c18,31334,118700
5d8476a9aecbbe1e9ec9fbf723f60ac0,88711,309798
5d851496c2acbd8cd03e665be0237104,8980,19960
5da4c0cd066b7d0889d347432ecb438c,13965,23892
5db9380876853a6eb690ce0453406d16,12398,33637
5dbed4f17ebc271a3aac79fb478fb6b,55209,222076
5dc3ec70f394965368d733072f36728,50453,144929
5dcbc04a1ce783eb73f41773bda9db5c,31833,107856
5dd97775bf24ffa2283aaea3c1a7dc36,60933,213624
5dde5594b4e9e86ce60ff101126e254,9108,36106
5e014eb2bd03daab9fbe97de4a41d527,25524,90571
5e236dc6f4381ed37af61b3a12bec0aa,19473,46630
5e4a1ac9bdce2766473f10e6caaeca56,31028,120171
5e5d7901f587c39726d36807b4d406ea,33202,86102
5e857724d62912969acee38782dd9680,23346,85610
5e87b04efd58cc8922412d2a728de1d5,14745,34420
5e93dfb8e4d59a0630714334794526d4,21631,81962
5ea6bb423b1600141d225d751745cd28,22799,54309
5ebc7e111e9d0b5d473f10e6caaeca56,42122,140318
5ebe8c53a7b1f554f445715e3bbcd7d0,95473,200466
5ec3322293a39816ad7e7cea4034d226,37263,137290
5ec7fa8170eee943713e820becfd99b,30444,88313
5edaef36af2826762bf75f4335c3829b,32892,120719
5ef8eeb5ba5d2c6ff6efcf1cf084a608,19531,35354
5efb2b4cda03da10e047028ded406033,39279,73591
5f148a8b824ed7e72a9eb0f146e94477,50253,141893
5f2ae8bd2d571e7c6436916a86a90ed7,25860,110466
5f32aca282eb9167ff1370452e3a0154,40629,151254
5f742b43bd5884c6a352068a7fd7afee,27542,91929
5f78048536beb320afe1d4530f4c6e24,34411,120548
5fb19e8ecfe42bd170bc1eaaf2d60138,17509,67170
5fc2334bf83f4c0e3505c0c7d5679ae2,23960,43319
5fc83a88645b1869514e3d96995c555d,31117,119636
5fe3753b18cb01ae1b581e1887fa67b,8754,42074
5fe9cca902d8135aa36fba949f601317,104833,412550
5ff285283e8ec610434fdb742d7e0cea,42243,149507
60066a5369f1354e631a23fef2ba638b,55909,184512
600ab6a1f116a5ac994a3466f8481f8a,18630,81474
6026684ab31d567328044fe9244db50a,20410,74936
60458c0d233ccf9daa69dfdc5532bb13,44948,153252
604d915e7bf91cbca22cf2b42142a7ea,68254,232566
6056451a4b65a12858dbdf2b5c6acfca,27147,98036
6058ad4a6ec4eba46436916a86a90ed7,19626,72376
605be4facdcdfb194dcb1867559ba976,44666,154663
606c0050a2ed4e19d834dead2eb68d68,17399,51844
60963ce07aa742382a9eb0f146e94477,52185,197206
609f09c6ce74d6c44c06afea25f8c085,39906,161378
60aadbf4a0a42360ab62a01524fcb1ec,27307,88242
60c6194b6f164cdc30276fff5ca3093a,33080,125734
60d8d7776789b4b1fe11eeaa72c8aa36,58227,239370
6103654b252c5d3bb1bb46d2556ba67d,20722,68109
6107486a14c40227665f0dfc9cc02b1,26240,83077
61251733434b9b0c15a23f2b45e10de5,31789,119932
61348ed95aac6b3799cbdd78ced2546,15873,29154
613bf2e7f987553220d9307ef0bda318,30655,117346
614d683fa574cd817fea5423f91210c9,57391,214368
616279642d73621812f039db97ce1ef,10292,24270
61645b21c344e22a65dc1e664bdf2e6b,44790,90171
6165a435160e69bef997a8fb55b67177,33561,94526
6188f5bafcd88523215d73d375c978d5,96181,349218
618e8b78bfa803dab1bb46d2556ba67d,15365,46593
61abf78387c84ab67bc163a1196fba48,17415,61714
61b40cc1d7e054cfaeea7738551d104,11624,37755
61bbfe43afb10fc8360bb9d5bffb2354,41228,153638
61bcc13c67a92542b6aab5f7ece0e6cd,16369,56700
61c4db4cd886250f473f10e6caaeca56,34911,124464
61f4cd45f477fc7a48a1f672d5ac8560,32134,57151
61f70557b8bda7422ee0f9a97b71d505,29137,106624
61ff6beffb91b6a82a9eb0f146e94477,70699,230213
6201a29763c2256a2bb5796f842ca661,22717,87928
62032b070c02c6b1570673441ebdaf2b,43961,166272
6208166202d795a2272523adb0c9ecd0,15037,47432
6208c5fcc94fb6ddafec9b6a5ecfd79d,11435,41104
620e8aac415e9805ea752ba39dde460,19210,74254
62128b128c9a54c6389cb55d070b61d3,60775,233663
6232fe1824a6d1775b72003cd427d0c1,27593,104491
62393db2dee065956e28ffc6e1f368fe,31316,91758
6246696b7db8ab34eeae8bcbf655eede,33140,106594
62499fa5041de142707223ebf2d3b38,36912,123270
625861912ac0d62651a95aaa6caba1d3,85058,265756
6265f0745d3f40546bcd32c43682e841,54318,124301
626738526152dd13d76439fb95cdd2ed,29408,91129
626a407fd0fa17d3aa1fca93ac59c77e,28025,62396
6283a8fcea4976fe47bff85f09fd66b,47714,167926
6291f064e64c6eb9d18a5bd35f0d115b,22361,36340
62a7e17ce83e2f9cc0ed6ec757ca50f5,12820,29538
62b14fc115d98999f0776ca5816850f0,14660,33722
62eda45907bcb75c320fa6e2cd857828,39672,131620
62fa029fb8053560a37f3fc191551700,10535,20972
63069a0c741a4d228b7c308bd543da59,15964,28933
631aae18861692042026875442db8f4d,41118,135977
63316c4cff51de417fb21fb4ec0d8d1b,72056,233218
6333b9c777384ad14362be10a3fc8255,31155,104426
633dd9755319ce369dfd5136ef0f2af,41562,166592
63428e5fb6fb627aea5698f3cf7b2f4b,60520,234524
634b6b50c7e8912f2ce3f1cb66884331,61281,232342
6355bc126ff0c2d9ef923467520bd6ef,40088,135380
63599f1dc1511c25d76439fb95cdd2ed,80709,288760
637a26dc6b1a3f47e7540f431cab4686,22068,85332
63959ab016687a50618e9d35559b7aa,26535,106216
63a4e46bbbd855fc2b63d3b2a8c4e8b,18342,54922
63b0fcfb7a1ac7efe8d8cc304201f02,38904,135312
63cc90709837d314a0b2db16370345f0,36397,142520
63dceacb54c3c170fc7fcf88dfdc47f1,81706,313822
63e0df089d6c1442f3aed64053e21b3c,25855,80304
63f6a2c7ee7c667ba0b677182d16c198,89435,206647
63f9acc425dba89d68c45fd057f7db12,39088,155901
641a0da53609ee3028920f0e0293b366,22723,40566
641e43fc49e754edbcfa8eb5a2d224d7,44156,152258
642b4f6a2ce0e388284432ce2f42f498,17267,44551
646359acaac0219f4096f51fd3e2ee8f,35390,124178
6471b4eccdbba210ba9a2870774c1424,28069,98420
647faf34f7fdb50c16abce8cb03e7794,20284,59532
6482b8e8c8516a3b473f10e6caaeca56,28100,104570
6482e3afc2664e32d30f2d8d219e111c,58250,203300
648ceaad362345518a6cf8c6b92417f2,18190,38918
64ea044763ab4d742a9eb0f146e94477,24756,94240
64ee682c9dd2ee467cfc46ae22f84c92,41827,139348
64f940ade3f61f976a106c3e1a10b659,13231,50376
650238554cb16926bda733a39f84326d,23239,74332
651497ec47e9d1182e877e82c90c24d,54141,183122
65332c9a15126b924b3ff698267962d8,51598,197784
654bf6800566c8ed95b02c654da6c998,24510,98622
657ea4181e337213fa7c23b34a0b219,24115,70771
65b9b2df0985821463e6a626b8b4d07a,21281,54880
65c067fcae3292d0e7540f431cab4686,47282,194856
65c225fae513a6dbe7b23463fd9b0ba1,8474,13870
65ccd33df41999496d6573f48a06281,62084,242216
65d6433043c40046b82c0841410a924f,30458,85340
65e3e2893669a09cc7b48e36e31209b9,9042,28328
65ea0311528b1e5f16abce8cb03e7794,29310,72280
65f0321c5aa8c303a1936d27bf774e9,54662,230012
6615a61a799c144e84306f3bf0a1f2d7,19064,42178
662cd6478fa3dd482d7d789814cae761,12833,53898
663bec87ecf2e0adad0e351bfd714e3b,55974,214374
664473a5493912f4650bba674124a73b,13219,26016
664b8ab637c1fb54a78cb4f1b66f009e,41786,88704
666beb2570f33c64f64801ad2940cdd5,9166,22747
667f7509425dbc60c43644e93a8d03ff,39863,147144
66828747e0e7671021c7b87f47c77e12,21717,74628
669974eb491f2bf7f8883e486ec8cb7,55242,178948
66baad4c6e4bfa08cfd826dd468a5497,50015,197060
66bdbc812bd0a196e194052f3f12cb2e,22362,79009
66be76d60405c58ae02ca9d4b3cbc724,36927,146503
66d4d1f28cdbe97559139efcde1fedcb,27800,50486
66d89101c69cd1fc1e4f5422b970bb55,28714,109482
66edab2d079680f876ad064d1c5fdd7c,56619,222814
6710c87e34056a29aa69dfdc5532bb13,24306,41560
673ee096916a5440a96c7d9d13cfe9b4,25612,91418
6749e5a1458ead5abda733a39f84326d,14658,48231
676e3e6067fc1b065552c4ac8607d25,8075,19084
676ea229aaf8f90858c27e607f6e2d4c,69144,160291
6782126a676ca77d7a04ba129c539b64,17946,62282
679a25d96d21cae4a7feb903e89a6153,32365,66962
67a3dfa9fb2d1f2bbda733a39f84326d,12160,45710
67aebe9ff1f103e18d1e606155667e23,12630,48517
67c229c70e64a25e69c2e0a91b39f742,41020,162851
67e1b04f88c88a5c6d07c55cf995503e,62774,159864
67e2e5470d27e605d3c820a40c219fa9,100571,404450
67e2f8985a28e895a592cf90fabddd34,16550,41658
67ec617aa2352596ce6bb1d0811960f,66951,188592
685f2b388b018ab78cab9eeff9aeaee2,38848,116534
687253f72301b508c9c0a46cc4ca6589,41256,157116
68b4a03cd8d49553e98e65cfc071e8a0,70024,219244
68b62b9b9d49f262b12ea83455b0f44,13882,48136
68c72623c8d32451f44e15caa8fd94b4,33183,54875
68e733f38f957332afe1d4530f4c6e24,52521,163810
68f06cde1b907c44e9e6d625d754e501,29619,115010
690609438d922525ff1370452e3a0154,44953,157894
69126951b42485ff88cf40718544e7cc,42324,140523
691bf14434c590f212a6200f1680863,53413,146809
692001fd91d8328ef421855cd210fbe9,53504,173416
692a66739b9ed5e14c88b7369bd6883d,27246,53092
6942e70e574edda3c8831f15c6e487ac,34645,88877
69492fdcd530eb3da6ce6972f601a2e9,26278,103898
695bc26f67e001e65bcdedfa3370f5e1,11554,41446
6969e9ed46acce2fa7fd25564c2e888e,42744,164158
6976cc9f5982474e9aae70753d127b0b,67275,232126
6979a814a64f6da8becf71e2e014ff6f,18856,73396
698cface060385ef9113c2c7a4e97ab,24315,50741
69986baabb9cfdd1b1bb46d2556ba67d,34823,76711
69aaf42f0b8d0e2da37127a27e431e39,85174,290577
69c6599f55cbe2474eb766e5a46fceab,50018,182288
69e99923c3cbcbcca9fe1734a6086750,29865,88870
6a02e129dabcea8ba7dc87c65b6a70a,29240,109842
6a06a8905edb576edb976bf16d451bb2,23034,83965
6a13836c3bc23bf316d7d2293315a234,26748,104480
6a23da6a9ab0771caa69dfdc5532bb13,28705,51020
6a348343b90f8f06a78cb4f1b66f009e,36409,76783
6a737d71a4c4d81958943aeb17f0d326,10866,43828
6a758f23f6dbf27923978edad4629e6d,8231,30623
6a8058611e45e7d243ff4cf09319bd2,36197,151084
6a81b52d03080172ea7256175786076,69824,274830
6a8982bd53a9bea726149ed5e11fe70,18435,46997
6aa8f648cc8df63ab2c17ece4015d55,20799,63499
6acb271397e6f9b9e858db1dc3499392,22928,70696
6ad0379c2f24581a1c0f83a9278e7dbc,27102,48844
6ae21b4b5aa92db4c79d3cf109867c13,22398,48550
6aef84dbaa69dfd8becf71e2e014ff6f,29199,111498
6af0ad6553d3f42f21f6e2b0f75cf9c4,9988,17363
6af177bc78ee06a0e8acba6ad3725ca8,107664,383557
6b0238b41337365a3330c5ee7577e4de,20123,67794
6b2766e55b6de7779d34b5c385de0e34,54356,217906
6b44be4025c966d4672601793664460d,46337,150560
6b642c1c62ae5b49247a5be450795511,31918,97181
6b79cfceb6f614527e7afb83f93db294,21227,88630
6b7f573997bc6f8c953536e7c905b301,55420,161351
6b896508bdd231887c3c6f82a395b347,51517,200369
6bb14c1083ed44f5ac34b841f2070767,12480,21527
6bbcd5608ddf871a4cdd04162f008888,56104,207948
6be5a91bdd709a42634d30cd3ecea7e5,36682,136236
6bf75ddeac192594bda733a39f84326d,17775,72576
6bfc2bf0e72a0f66f500cc506a763c18,17468,35389
6c08a180a3437f316dea32b07f945478,42920,112288
6c1568ee8807fb73aa69dfdc5532bb13,21056,36467
6c22203e5ed35df9ca4aeb694e04f8df,42385,77957
6c28f87aebb33c294386e619c2d3f83e,57624,183783
6c339c89246fe6a651db49e653372c20,70619,250371
6c39e401487c95e9ee897525d11b0599,43854,144762
6c449b92891754c6b8b6b17d4ce17d67,108103,367150
6c50a9b8e01fbca27dfb1ee6a4b12bf8,18832,57213
6c5a34971e2bd518d571d7357468d0a2,118879,442637
6c5c45f7a474daa9a134736201a79843,6193,11165
6c6254a92c485787f1ca7626ddabf47,91624,348230
6c7ed2d306fc7cfa4ccaa6b556a5ccc5,47916,191078
6c85063bf5e983a3d14b144052416695,18803,67854
6c85bbbbbea160bd81bcd6355b440fd5,67517,182018
6ca41d6e48d8cda0e7c0978ffb411d3f,71576,266366
6ca9967adcf862a461c6c61410fc904b,47881,186735
6cbadb3a39216f12ac6dec6f3725ccf,24683,55972
6cc0924f1ad64faf8c2e7159929c406f,96694,363726
6cd11fccae408795a99406d7384c870d,16100,61510
6cd6f11fe76058089ed785be4fd72d3,110617,400648
6d01a15517fcec07a546b0c1c6a4821,38311,154708
6d03ff05596201e6d8df13fb69e08d76,28544,74744
6d083701a45fd0721ccbd9e5bb82dd04,22581,86182
6d296f7fae3f7f34981c1fca8c617850,48568,163382
6d3d67957e1ca228ca92a4cdad802b45,46864,156977
6d493677c8dfb9d8321338b7ef756ea5,14735,38267
6d61759c3f8636f816abce8cb03e7794,18064,71852
6d618b1cbb187baf6c6f7354ef18ac49,17009,66536
6d714f7b7170a581da8e502a3c6cb4fb,70276,274856
6d7472ea15dd5c18433f1e7c64b884cb,39432,158976
6d79f2cde0340b5fbecf71e2e014ff6f,53699,211134
6d89098a33908cbd77b59844decf6d46,30581,98099
6d8da7ec9ead6677701c1f58e22b85e8,85850,299950
6dbae14e481e8fb9333e0bf0b765fa12,29223,83182
6dbb3c5d7ce105243afcf7df86a03c60,45219,167172
6dd48d74d8bc67e7a7fd25564c2e888e,27513,106710
6dda1440d653d0c3bc5845a373118df7,82317,259489
6ddb807414fa23e0d9f8911ce020a037,52824,182912
6de0b37d14cc7c7393680c5a9a367b4a,69996,268950
6df1aadb0dbc696cf568f785e33a81d8,9574,33636
6e0e38fa4613df14af3abff6cd36a38e,46052,177796
6e1d942233917ae996c458818630d123,79767,310162
6e25d6cd4b112d0654ed192f2298faac,12500,45750
6e5340cfe979238998ff545c3abe3e44,38321,147122
6e651b2230b8474c2de77cee5dfe5031,26993,97848
